"MAKEID","MODELID","YEARID","ODSMAKEID","ODSMODELID","ODSYEARID"
"20000082","20000627","20002663","20082","21822","20129"
"20000082","20000627","20002717","20082","21822","20183"
"20000082","20000627","20002718","20082","21822","20184"
"20000082","20000628","20002661","20082","21823","20127"
"20000082","20000628","20002662","20082","21823","20128"
"20000082","20000628","20002663","20082","21823","20129"
"20000082","20000628","20002664","20082","21823","20130"
"20000082","20000628","20002717","20082","21823","20183"
"20000082","20000628","20002718","20082","21823","20184"
"20000082","20000628","20002719","20082","21823","20185"
"20000082","20000628","20002720","20082","21823","20186"
"20000082","20000980","20002667","20082","22178","20133"
"20000082","20000980","20002668","20082","22178","20134"
"20000082","20000980","20002723","20082","22178","20189"
"20000082","20001276","20002666","20082","20330","20132"
"20000082","20001276","20002721","20082","20330","20187"
"20000082","20001276","20002722","20082","20330","20188"
"20000082","20001393","20002648","20082","20448","20114"
"20000082","20001393","20002649","20082","20448","20115"
"20000082","20001393","20002650","20082","20448","20116"
"20000082","20001393","20002651","20082","20448","20117"
"20000082","20001393","20002652","20082","20448","20118"
"20000082","20001393","20002653","20082","20448","20119"
"20000082","20001393","20002654","20082","20448","20120"
"20000082","20001393","20002655","20082","20448","20121"
"20000082","20001393","20002656","20082","20448","20122"
"20000082","20001393","20002704","20082","20448","20170"
"20000082","20001393","20002705","20082","20448","20171"
"20000082","20001393","20002706","20082","20448","20172"
"20000082","20001393","20002707","20082","20448","20173"
"20000082","20001393","20002708","20082","20448","20174"
"20000082","20001393","20002709","20082","20448","20175"
"20000082","20001393","20002710","20082","20448","20176"
"20000082","20001393","20002711","20082","20448","20177"
"20000082","20001579","20002667","20082","20634","20133"
"20000082","20001579","20002668","20082","20634","20134"
"20000082","20001579","20002722","20082","20634","20188"
"20000082","20001579","20002723","20082","20634","20189"
"20000082","20001579","20002724","20082","20634","20190"
"20000082","20001749","20002655","20082","20806","20121"
"20000082","20001749","20002656","20082","20806","20122"
"20000082","20001749","20002657","20082","20806","20123"
"20000082","20001749","20002658","20082","20806","20124"
"20000082","20001749","20002711","20082","20806","20177"
"20000082","20001749","20002712","20082","20806","20178"
"20000082","20001749","20002713","20082","20806","20179"
"20000082","20001935","20002654","20082","20993","20120"
"20000082","20001935","20002655","20082","20993","20121"
"20000082","20001935","20002656","20082","20993","20122"
"20000082","20001935","20002657","20082","20993","20123"
"20000082","20001935","20002658","20082","20993","20124"
"20000082","20001935","20002709","20082","20993","20175"
"20000082","20001935","20002710","20082","20993","20176"
"20000082","20001935","20002711","20082","20993","20177"
"20000082","20001935","20002712","20082","20993","20178"
"20000082","20001935","20002713","20082","20993","20179"
"20000082","20002111","20002652","20082","21171","20118"
"20000082","20002111","20002707","20082","21171","20173"
"20000082","20002113","20002666","20082","21173","20132"
"20000082","20002113","20002722","20082","21173","20188"
"20000082","20002148","20002655","20082","21208","20121"
"20000082","20002148","20002656","20082","21208","20122"
"20000082","20002148","20002658","20082","21208","20124"
"20000082","20002148","20002711","20082","21208","20177"
"20000082","20002148","20002713","20082","21208","20179"
"20000082","20002227","20002648","20082","21287","20114"
"20000082","20002227","20002649","20082","21287","20115"
"20000082","20002227","20002704","20082","21287","20170"
"20000082","20002227","20002705","20082","21287","20171"
"20000083","20000505","20002649","20083","21699","20115"
"20000083","20001176","20002648","20083","20230","20114"
"20000083","20001176","20002649","20083","20230","20115"
"20000083","20001176","20002703","20083","20230","20169"
"20000083","20001176","20002704","20083","20230","20170"
"20000083","20001185","20002655","20083","20239","20121"
"20000083","20001185","20002656","20083","20239","20122"
"20000083","20001185","20002709","20083","20239","20175"
"20000083","20001185","20002710","20083","20239","20176"
"20000083","20001185","20002711","20083","20239","20177"
"20000083","20001185","20002712","20083","20239","20178"
"20000083","20001193","20002648","20083","20247","20114"
"20000083","20001193","20002649","20083","20247","20115"
"20000083","20001193","20002703","20083","20247","20169"
"20000083","20001193","20002704","20083","20247","20170"
"20000083","20001193","20002705","20083","20247","20171"
"20000083","20001241","20002648","20083","20295","20114"
"20000083","20001241","20002649","20083","20295","20115"
"20000083","20001241","20002703","20083","20295","20169"
"20000083","20001241","20002704","20083","20295","20170"
"20000083","20001241","20002705","20083","20295","20171"
"20000083","20001251","20002657","20083","20305","20123"
"20000083","20001251","20002658","20083","20305","20124"
"20000083","20001251","20002659","20083","20305","20125"
"20000083","20001251","20002713","20083","20305","20179"
"20000083","20001251","20002714","20083","20305","20180"
"20000083","20001264","20002648","20083","20318","20114"
"20000083","20001264","20002649","20083","20318","20115"
"20000083","20001264","20002703","20083","20318","20169"
"20000083","20001264","20002704","20083","20318","20170"
"20000083","20001264","20002705","20083","20318","20171"
"20000083","20001286","20002660","20083","20340","20126"
"20000083","20001286","20002715","20083","20340","20181"
"20000083","20001286","20002716","20083","20340","20182"
"20000083","20001355","20002657","20083","20410","20123"
"20000083","20001355","20002658","20083","20410","20124"
"20000083","20001355","20002659","20083","20410","20125"
"20000083","20001355","20002713","20083","20410","20179"
"20000083","20001355","20002714","20083","20410","20180"
"20000083","20001362","20002660","20083","20417","20126"
"20000083","20001362","20002715","20083","20417","20181"
"20000083","20001362","20002716","20083","20417","20182"
"20000083","20001438","20002652","20083","20493","20118"
"20000083","20001455","20002705","20083","20510","20171"
"20000083","20001486","20002650","20083","20541","20116"
"20000083","20001486","20002651","20083","20541","20117"
"20000083","20001486","20002706","20083","20541","20172"
"20000083","20001486","20002707","20083","20541","20173"
"20000083","20001486","20002708","20083","20541","20174"
"20000084","20000667","20002676","20084","21862","20142"
"20000084","20000667","20002677","20084","21862","20143"
"20000084","20000667","20002678","20084","21862","20144"
"20000084","20000667","20002732","20084","21862","20198"
"20000084","20000667","20002733","20084","21862","20199"
"20000084","20000667","20002734","20084","21862","20200"
"20000085","20001141","20002677","20085","22340","20143"
"20000085","20001141","20002678","20085","22340","20144"
"20000085","20001141","20002733","20085","22340","20199"
"20000085","20001142","20002679","20085","22341","20145"
"20000085","20001142","20002735","20085","22341","20201"
"20000085","20001142","20002736","20085","22341","27381"
"20000085","20001142","20002737","20085","22341","34923"
"20000085","20001142","20002738","20085","22341","39723"
"20000085","20001142","20002739","20085","22341","47272"
"20000085","20001142","20002740","20085","22341","51683"
"20000085","20002267","20002678","20085","22401","20144"
"20000085","20002267","20002679","20085","22401","20145"
"20000085","20002267","20002733","20085","22401","20199"
"20000085","20002267","20002734","20085","22401","20200"
"20000085","20002267","20002735","20085","22401","20201"
"20000085","20002267","20002736","20085","22401","27381"
"20000085","20002267","20002737","20085","22401","34923"
"20000085","20002267","20002738","20085","22401","39723"
"20000085","20002267","20002739","20085","22401","47272"
"20000085","20002267","20002740","20085","22401","51683"
"20000085","20002267","20002741","20085","22401","56007"
"20000085","20002267","20002742","20085","22401","58487"
"20000085","20002268","20002677","20085","22402","20143"
"20000085","20002268","20002678","20085","22402","20144"
"20000085","20002268","20002679","20085","22402","20145"
"20000085","20002268","20002733","20085","22402","20199"
"20000085","20002268","20002735","20085","22402","20201"
"20000085","20002268","20002736","20085","22402","27381"
"20000085","20002268","20002737","20085","22402","34923"
"20000085","20002268","20002738","20085","22402","39723"
"20000085","20002268","20002739","20085","22402","47272"
"20000085","20002268","20002740","20085","22402","51683"
"20000085","20002268","20002741","20085","22402","56007"
"20000085","20002398","20002738","20085","35969","39723"
"20000085","20002398","20002739","20085","35969","47272"
"20000085","20002398","20002740","20085","35969","51683"
"20000085","20002398","20002741","20085","35969","56007"
"20000085","20002475","20002739","20085","47565","47272"
"20000085","20002475","20002740","20085","47565","51683"
"20000085","20002475","20002741","20085","47565","56007"
"20000085","20002475","20002742","20085","47565","58487"
"20000085","30003484","20002742","20085","30003484","58487"
"20000085","30003493","20002742","20085","30003493","58487"
"20000086","20000144","20002637","20086","21336","20103"
"20000086","20000188","20002650","20086","21381","20116"
"20000086","20000188","20002651","20086","21381","20117"
"20000086","20000188","20002652","20086","21381","20118"
"20000086","20000188","20002706","20086","21381","20172"
"20000086","20000188","20002707","20086","21381","20173"
"20000086","20000188","20002711","20086","21381","20177"
"20000086","20000194","20002655","20086","21387","20121"
"20000086","20000194","20002656","20086","21387","20122"
"20000086","20000194","20002710","20086","21387","20176"
"20000086","20000194","20002711","20086","21387","20177"
"20000086","20000194","20002712","20086","21387","20178"
"20000086","20000386","20002683","20086","21580","20149"
"20000086","20000394","20002629","20086","21588","20095"
"20000086","20000394","20002685","20086","21588","20151"
"20000086","20000396","20002687","20086","21590","20153"
"20000086","20000420","20002684","20086","21614","20150"
